Date,Open,High,Low,Close,Adj Close,Volume
2022-04-20,3205.679932,3227.179932,3135.449951,3142.199951,3142.199951,0
2022-04-21,3185.820068,3216.790039,3046.689941,3058.73999,3058.73999,0
2022-04-22,3054.620117,3069.52002,2988.419922,2989.830078,2989.830078,0
2022-04-25,2964.600098,3045.679932,2964.570068,3042.389893,3042.389893,0
2022-04-26,3006.909912,3006.909912,2908.129883,2909.120117,2909.120117,0
2022-04-27,2879.76001,2964.469971,2875.370117,2894.909912,2894.909912,0
2022-04-28,2968.449951,3087.040039,2919.5,3056.360107,3056.360107,0
2022-04-29,3006.48999,3065.719971,2916.120117,2919.73999,2919.73999,0
2022-05-02,2935.959961,3024.790039,2905.439941,3022.23999,3022.23999,0
2022-05-03,3012.219971,3067.409912,2994.949951,3044.889893,3044.889893,0
2022-05-04,3071.169922,3166.699951,2974.709961,3163.790039,3163.790039,0
2022-05-05,3103.590088,3105.5,2965.72998,3005.530029,3005.530029,0
2022-05-06,2990.459961,3044.820068,2926.090088,2982.060059,2982.060059,0
2022-05-09,2918.419922,2949.919922,2817.209961,2829.100098,2829.100098,0
2022-05-10,2918.600098,2948.639893,2834.860107,2900.129883,2900.129883,0
2022-05-11,2872.909912,2937.389893,2806.98999,2811.939941,2811.939941,0
2022-05-12,2781.840088,2851.75,2754.699951,2827.209961,2827.209961,0
2022-05-13,2880,2988.330078,2863.409912,2970.370117,2970.370117,0
2022-05-16,2929.860107,2967.77002,2912.23999,2920.060059,2920.060059,0
2022-05-17,3007.47998,3071.560059,2990.310059,3066.5,3066.5,0
2022-05-18,3012.02002,3054.810059,2897.939941,2907.959961,2907.959961,0
2022-05-19,2901.050049,2960.129883,2867.129883,2890.330078,2890.330078,0
2022-05-20,2937.699951,2939.469971,2758.75,2882.649902,2882.649902,0
2022-05-23,2861.340088,2904.169922,2844.090088,2898.429932,2898.429932,0
2022-05-24,2853.709961,2863.51001,2797.899902,2827.050049,2827.050049,0
2022-05-25,2812.060059,2905.939941,2809.73999,2882.929932,2882.929932,0
2022-05-26,2849.969971,3006.22998,2848.48999,2994.610107,2994.610107,0
2022-05-27,3048.110107,3120.889893,3046.699951,3115.350098,3115.350098,0
2022-05-31,3110.090088,3126.860107,3052.659912,3098.689941,3098.689941,0
2022-06-01,3117.300049,3130.100098,3011.179932,3049.030029,3049.030029,0
2022-06-02,3041.97998,3158.620117,3036.97998,3157.97998,3157.97998,0
2022-06-03,3080.540039,3103.360107,3047.899902,3062.590088,3062.590088,0
2022-06-06,3121.939941,3132.419922,3047.179932,3062.73999,3062.73999,0
